Date,Close,Volume,Open,High,Low
11/18/2016,82327.00185,9479,82326.37531,82327.33676,82326.19037
11/17/2016,82426.09581,4572,82425.79107,82427.92099,82425.44093
11/16/2016,82529.67684,8960,82528.15097,82530.65612,82528.53342
11/15/2016,82628.75753,1121,82627.54714,82630.41803,82628.03887
11/14/2016,82727.67006,2398,82726.09823,82728.89624,82726.09271
11-11-2016,82826.08761,1866,82825.62131,82826.7356,82824.44401
11-10-2016,82930.50557,5691,82930.35778,82931.92706,82928.76468
11-09-2016,83030.57831,1852,83028.60072,83031.5528,83029.04445
11-08-2016,83129.32928,5054,83129.06053,83129.70033,83127.77037
11-07-2016,83226.22602,6456,83224.62543,83226.43629,83226.16205
11-04-2016,83328.04911,8366,83326.18662,83328.64035,83326.23575
11-03-2016,83428.01631,3838,83426.43038,83428.09008,83427.27836
11-02-2016,83526.71797,6582,83525.89373,83528.48822,83524.8338
11-01-2016,83622.06782,4415,83620.6209,83624.03972,83620.99501
10/31/2016,83722.74316,9688,83722.46563,83723.34448,83721.16955
10/28/2016,83821.83583,7135,83821.18688,83823.69003,83820.91873
10/27/2016,83921.06882,1036,83920.38292,83921.88396,83920.46824
10/26/2016,84021.08726,1008,84020.05464,84021.87459,84019.40423
10/25/2016,84122.89052,4956,84121.90859,84123.79706,84122.71762
10/24/2016,84220.76938,6978,84219.85715,84221.60772,84219.21948
10/21/2016,84320.50402,6170,84319.59238,84322.07354,84318.87501
10/20/2016,84425.20272,6903,84424.52462,84425.32927,84424.60118
10/19/2016,84523.83278,2043,84522.18275,84525.60071,84522.98775
10/18/2016,84626.04238,3559,84624.94978,84626.16636,84624.52011
10/17/2016,84726.70291,8076,84726.47605,84727.02566,84726.49042
10/14/2016,84828.04819,8254,84826.90465,84829.4299,84827.75579
10/13/2016,84928.85187,1096,84927.88504,84930.56456,84927.59135
10-12-2016,85029.20464,8317,85028.49809,85029.49164,85028.35082
10-11-2016,85127.63135,1527,85126.74272,85128.82073,85126.21821
10-10-2016,85231.59508,5850,85230.45436,85233.42332,85231.55098
10-07-2016,85328.31346,2175,85326.87261,85328.54877,85327.70724
10-06-2016,85425.03779,6301,85423.99446,85425.35964,85424.48165
10-05-2016,85527.94998,6651,85527.09302,85529.81873,85526.31619
10-04-2016,85628.62484,4686,85628.1312,85629.44869,85627.48261
10-03-2016,85729.76307,4136,85728.07562,85731.61493,85728.89982
09/30/2016,85830.84628,4759,85830.4348,85830.86115,85829.16136
09/29/2016,85930.48392,2541,85930.00429,85931.92954,85929.51932
09/28/2016,86031.11499,7935,86030.09157,86032.28584,86030.77307
09/27/2016,86127.46327,6732,86125.57963,86127.71114,86126.99011
09/26/2016,86227.42202,2165,86225.50395,86228.83098,86226.52815
09/23/2016,86327.21031,7493,86327.14991,86329.06806,86326.94988
09/22/2016,86425.42064,8379,86424.35034,86425.43457,86423.48824
09/21/2016,86525.83727,7380,86524.18779,86526.54795,86525.47395
09/20/2016,86621.96601,1761,86621.06282,86623.21061,86620.32229
09/19/2016,86721.87016,5309,86720.89418,86723.75044,86720.10568
09/16/2016,86819.54114,1825,86819.39145,86820.59071,86819.35671
09/15/2016,86923.36804,6726,86923.24803,86923.95312,86921.9507
09/14/2016,87022.73262,2164,87022.43242,87024.32421,87022.62114
09/13/2016,87125.36659,9227,87124.01422,87126.5601,87124.69935
09-12-2016,87224.78049,8556,87224.20732,87226.72838,87224.26143
09-09-2016,87322.9467,4359,87322.1882,87324.40696,87322.34182
09-08-2016,87420.12206,2456,87419.79062,87422.10687,87419.33935
09-07-2016,87520.78952,7479,87519.10213,87522.18175,87519.29411
09-06-2016,87622.58271,8961,87621.39591,87622.79992,87621.9461
09-02-2016,87720.60048,7442,87719.04741,87721.20732,87718.79928
09-01-2016,87820.61007,8901,87820.41421,87821.53636,87819.03232
08/31/2016,87918.63297,5718,87917.40322,87920.44672,87917.71973
08/30/2016,88019.00776,5486,88018.34931,88019.92108,88018.10322
08/29/2016,88119.4692,9552,88118.85523,88120.47886,88117.94976
08/26/2016,88219.59787,8246,88219.3248,88219.82119,88217.93024
08/25/2016,88316.90818,8188,88316.16409,88318.17337,88315.65345
08/24/2016,88417.85288,2878,88417.41075,88419.44301,88416.87466
08/23/2016,88518.55552,9170,88518.37394,88519.99753,88517.44262
08/22/2016,88621.22909,8175,88621.13449,88622.32027,88619.4406
08/19/2016,88719.54197,8662,88719.45447,88720.502,88719.2615
08/18/2016,88818.09506,6461,88816.92028,88819.24067,88816.32529
08/17/2016,88918.341,6815,88918.33781,88919.06664,88917.01372
08/16/2016,89021.16833,8693,89019.29248,89021.89936,89020.1875
08/15/2016,89122.19131,3060,89120.49172,89122.85964,89120.74435
08-12-2016,89220.49303,4575,89220.27992,89222.48058,89218.53445
08-11-2016,89319.67468,9216,89317.71917,89320.41969,89318.21022
08-10-2016,89420.3002,9010,89418.65511,89422.23054,89420.29654
08-09-2016,89520.07597,6373,89519.84583,89521.70104,89519.60318
08-08-2016,89621.98313,7794,89621.85332,89622.94512,89620.27785
08-05-2016,89720.15221,5055,89719.84008,89720.57958,89718.3355
08-04-2016,89817.58192,6812,89816.11562,89817.83033,89816.70585
08-03-2016,89915.83103,2170,89914.98901,89917.15072,89914.04558
08-02-2016,90015.32636,8841,90013.79746,90016.54941,90014.18897
08-01-2016,90114.89898,8756,90114.27086,90116.4208,90114.38284
07/29/2016,90215.64759,9806,90214.79922,90216.87865,90214.79646
07/28/2016,90312.18237,2692,90310.90868,90313.70921,90311.48714
07/27/2016,90409.73265,5191,90408.62263,90411.05142,90408.99459
07/26/2016,90510.9418,5305,90510.53183,90511.57388,90509.36173
07/25/2016,90610.35059,1818,90608.71364,90611.22639,90610.1841
07/22/2016,90715.45836,4709,90713.80191,90716.34081,90714.06579
07/21/2016,90818.61965,8418,90817.87596,90820.57447,90817.58125
07/20/2016,90919.71582,6131,90919.0367,90920.36501,90917.92526
07/19/2016,91019.35765,4784,91018.55599,91021.09801,91017.99832
07/18/2016,91116.47696,1717,91114.60659,91118.0484,91115.20832
07/15/2016,91216.28681,5428,91215.79969,91217.2908,91214.48694
07/14/2016,91316.18067,1932,91314.9637,91316.47496,91315.88518
07/13/2016,91415.75814,1262,91414.97686,91415.78345,91415.65514
07-12-2016,91515.57233,3485,91514.49268,91515.89485,91514.13993
07-11-2016,91614.4039,8091,91612.7736,91614.893,91612.68953
07-08-2016,91714.22366,8115,91713.96767,91715.18478,91712.4809
07-07-2016,91815.19754,5237,91814.90148,91816.24058,91813.40859
07-06-2016,91913.78247,3339,91913.74595,91914.04656,91913.62123
07-05-2016,92013.59107,8228,92012.49095,92015.34079,92013.18382
07-01-2016,92112.77248,1439,92111.11252,92114.06474,92112.71399
06/30/2016,92212.67499,1111,92212.5391,92214.32465,92211.77287
06/29/2016,92313.48733,7749,92313.14187,92314.22776,92312.77127
06/28/2016,92412.03492,9994,92411.47645,92412.28254,92410.77416
06/27/2016,92509.22564,9296,92508.66193,92509.26888,92508.30262
06/24/2016,92609.21511,5442,92608.59065,92610.29819,92608.21515
06/23/2016,92707.34744,6669,92706.94919,92708.49991,92707.0463
06/22/2016,92808.01925,8793,92807.08638,92808.192,92807.96824
06/21/2016,92906.89131,6801,92905.64542,92908.01792,92906.22504
06/20/2016,93008.36856,8309,93007.20585,93010.18956,93006.94795
06/17/2016,93110.48893,1937,93109.79512,93110.91245,93109.91749
06/16/2016,93208.81822,4138,93207.05757,93210.13975,93207.29608
06/15/2016,93308.03337,6119,93306.8031,93309.56024,93306.08173
06/14/2016,93406.04933,3260,93405.48263,93406.24111,93404.19476
06/13/2016,93507.36753,7907,93506.31668,93508.40848,93506.39799
06-10-2016,93606.73821,3704,93604.9159,93607.76442,93606.23335
06-09-2016,93706.391,8016,93704.53626,93707.44829,93705.5733
06-08-2016,93808.96467,3742,93807.97624,93810.58738,93808.22564
06-07-2016,93911.52457,6359,93910.8114,93912.9011,93909.92246
06-06-2016,94013.43801,9690,94011.61464,94015.09508,94012.80038
06-03-2016,94108.67393,6354,94107.75544,94110.64327,94107.38067
06-02-2016,94206.03351,2220,94204.87663,94207.44552,94204.98189
06-01-2016,94303.91409,8814,94303.78776,94305.39999,94302.44749
05/31/2016,94403.77885,1901,94402.97997,94405.1346,94402.88804
05/27/2016,94501.8054,1474,94501.53278,94503.04732,94501.47487
05/26/2016,94599.85828,5296,94598.64657,94600.84039,94599.66584
05/25/2016,94699.92418,3779,94698.62299,94701.57543,94699.75793
05/24/2016,94798.97551,1511,94798.32602,94799.98972,94797.55033
05/23/2016,94898.08268,8523,94896.1511,94898.84001,94896.62438
05/20/2016,94995.30991,5098,94994.88939,94996.65142,94994.2673
05/19/2016,95096.09573,3156,95094.41904,95096.85399,95094.86918
05/18/2016,95193.5178,6767,95193.22501,95195.11492,95191.97499
05/17/2016,95295.58963,6650,95294.06885,95296.64089,95294.04675
05/16/2016,95395.64774,7531,95394.2313,95396.83587,95393.98368
05/13/2016,95494.69844,1180,95493.38139,95494.77451,95493.33883
05-12-2016,95594.04167,7384,95592.81188,95594.7979,95592.27372
05-11-2016,95693.26897,1727,95692.7509,95694.52243,95691.68476
05-10-2016,95799.93462,5785,95799.80736,95800.88583,95799.15834
05-09-2016,95899.23171,9603,95898.67813,95900.98882,95897.71449
05-06-2016,96000.44297,3007,95999.54165,96000.9687,95999.4493
05-05-2016,96098.94899,6030,96096.96878,96100.719,96097.69998
05-04-2016,96200.07821,9109,96198.64081,96200.32211,96198.76661
05-03-2016,96301.64969,9934,96300.8986,96302.13591,96300.06894
05-02-2016,96400.33496,5313,96400.11116,96401.72904,96398.39971
04/29/2016,96499.21799,9424,96497.86777,96499.59024,96498.48035
04/28/2016,96600.33139,1602,96599.72271,96600.72524,96600.27834
04/27/2016,96699.17504,5347,96698.83319,96699.68894,96697.39454
04/26/2016,96800.39233,8553,96798.80621,96801.30837,96799.33504
04/25/2016,96899.46378,4749,96897.58066,96901.04792,96898.21086
04/22/2016,96998.92733,8950,96998.02134,96998.93467,96996.94084
04/21/2016,97097.86968,7490,97096.42231,97098.47326,97095.96299
04/20/2016,97194.81846,9603,97194.34578,97196.60281,97193.57816
04/19/2016,97296.28118,1951,97295.52803,97297.84121,97294.32401
04/18/2016,97395.23342,1807,97393.98389,97396.00685,97393.87288
04/15/2016,97495.601,8509,97494.2581,97497.23705,97495.49382
04/14/2016,97595.98841,1359,97595.19102,97597.63943,97595.18269
04/13/2016,97694.40463,7418,97692.41382,97695.77959,97693.09758
04-12-2016,97794.63732,3635,97793.88071,97795.50781,97793.30156
04-11-2016,97891.84448,4988,97890.34219,97891.92353,97890.19909
04-08-2016,97992.26191,8322,97991.54198,97993.23246,97991.43021
04-07-2016,98091.67775,8790,98090.2146,98093.36974,98090.54566
04-06-2016,98191.4621,5442,98190.28525,98191.51986,98191.39965
04-05-2016,98290.39656,4535,98289.56216,98291.10717,98288.845
04-04-2016,98387.79836,8499,98387.41114,98387.96633,98387.29018
04-01-2016,98486.71129,3682,98486.11326,98487.68818,98485.79855
03/31/2016,98584.06342,5956,98582.74975,98584.54725,98583.52664
03/30/2016,98686.98494,3948,98685.0476,98687.65019,98686.53345
03/29/2016,98789.56636,5592,98788.68863,98791.4341,98788.53738
03/28/2016,98890.45853,7677,98889.77017,98891.82184,98889.56634
03/24/2016,98992.79925,8480,98992.136,98993.32973,98991.75657
03/23/2016,99091.78699,7522,99091.33203,99092.3588,99090.99201
03/22/2016,99191.11589,6036,99190.86232,99192.31376,99189.24355
03/21/2016,99288.45693,2624,99288.4088,99290.18452,99288.16611
03/18/2016,99388.70769,1053,99386.90542,99389.20301,99388.66117
03/17/2016,99489.08564,6622,99487.61654,99489.66562,99488.66675
03/16/2016,99585.64296,2169,99584.54885,99585.93432,99583.79036
03/15/2016,99684.62258,8668,99682.89873,99686.3401,99683.21794
03/14/2016,99788.44252,7909,99788.12504,99789.24331,99786.76752
03-11-2016,99886.90865,2128,99886.31631,99887.24932,99885.10531
03-10-2016,99986.90465,5941,99985.10796,99988.0344,99985.0158
03-09-2016,100085.5827,8605,100084.9622,100087.4921,100084.9513
03-08-2016,100186.6861,8834,100186.22,100186.8068,100185.9726
03-07-2016,100287.0565,8211,100285.1078,100288.5084,100286.4708
03-04-2016,100388.6677,3599,100388.5696,100390.0867,100387.3876
03-03-2016,100490.6562,2284,100489.7639,100491.2758,100490.3778
03-02-2016,100591.7685,8328,100589.8055,100592.4721,100589.903
03-01-2016,100690.22,6005,100690.2125,100691.0293,100688.8481
02/29/2016,100789.1363,4032,100787.2518,100790.9046,100787.3528
02/26/2016,100886.6488,9543,100885.1254,100888.5751,100885.5077
02/25/2016,100987.5913,7959,100986.61,100989.5429,100987.2185
02/24/2016,101086.3303,9353,101085.3561,101087.6384,101085.6502
02/23/2016,101187.2801,1279,101186.8543,101188.6053,101186.3368
02/22/2016,101287.6302,5420,101287.115,101289.0528,101287.3369
02/19/2016,101386.5853,3144,101384.9131,101386.9157,101385.4424
02/18/2016,101486.7335,4711,101485.9555,101487.9004,101485.5952
02/17/2016,101585.7052,1798,101584.1799,101586.7683,101583.9784
02/16/2016,101688.8893,2775,101688.0317,101689.6091,101688.6646
02-12-2016,101788.4616,3706,101787.8978,101789.5996,101787.5489
02-11-2016,101883.9127,8521,101882.7681,101884.9534,101882.8374
02-10-2016,101982.0869,2052,101981.9859,101983.458,101981.74
02-09-2016,102082.5314,3357,102081.8303,102083.7895,102080.5821
02-08-2016,102178.929,4659,102177.6759,102180.3795,102177.9536
02-05-2016,102279.792,3086,102278.2705,102281.1126,102278.6314
02-04-2016,102382.038,3749,102381.2979,102382.1712,102381.3075
02-03-2016,102480.295,4668,102479.4962,102481.7777,102479.4361
02-02-2016,102581.5363,2899,102580.8158,102583.4994,102580.1684
02-01-2016,102678.3459,6810,102677.4131,102679.254,102677.6601
01/29/2016,102779.933,6083,102778.9753,102781.0027,102778.2963
01/28/2016,102879.8558,5053,102879.2661,102881.0867,102879.008
01/27/2016,102978.9821,2282,102978.5939,102979.7435,102977.334
01/26/2016,103080.9728,1701,103080.746,103081.5832,103080.0834
01/25/2016,103182.2003,4286,103180.3587,103183.2361,103181.7689
01/22/2016,103285.0249,8596,103283.6936,103286.8577,103284.2919
01/21/2016,103389.3435,5523,103387.6933,103391.3058,103387.611
01/20/2016,103490.8189,7830,103490.0663,103492.248,103489.5984
01/19/2016,103591.042,4256,103590.7118,103592.3399,103590.4081
01/15/2016,103688.4971,9959,103687.5245,103689.3795,103687.651
01/14/2016,103786.8124,1807,103785.8823,103788.7608,103785.997
01/13/2016,103888.0237,8417,103887.0933,103888.8129,103887.8329
01-12-2016,103987.7015,8867,103986.377,103989.1539,103986.1656
01-11-2016,104089.845,8062,104089.5418,104090.3532,104089.2318
01-08-2016,104189.7342,4398,104188.3376,104190.1457,104188.6457
01-07-2016,104292.7876,4358,104291.7967,104293.6028,104292.0565
01-06-2016,104389.1861,4349,104387.5559,104390.4148,104388.3421
01-05-2016,104489.2981,1481,104487.7927,104489.5629,104488.897
01-04-2016,104588.6294,7913,104587.7369,104589.6449,104587.4191
12/31/2015,104686.621,3983,104685.3352,104686.6695,104684.9722
12/30/2015,104787.1004,9106,104786.0217,104788.5167,104785.5671
12/29/2015,104887.3168,3625,104886.7102,104889.0444,104885.9037
12/28/2015,104987.9106,8380,104986.3339,104988.7892,104986.8195
12/24/2015,105085.6939,3410,105085.4839,105086.6341,105084.3559
12/23/2015,105187.0595,6825,105186.8676,105188.597,105185.8918
12/22/2015,105286.6617,8007,105285.9511,105288.0512,105285.1722
12/21/2015,105389.6454,4181,105388.8546,105390.0084,105387.9879
12/18/2015,105489.4074,1806,105487.8684,105489.441,105488.313
12/17/2015,105589.9814,4698,105588.5127,105590.1353,105589.8742
12/16/2015,105689.2152,3744,105688.411,105690.0549,105687.9878
12/15/2015,105788.2278,6368,105786.9654,105788.8907,105786.3503
12/14/2015,105885.833,9389,105883.9337,105887.1334,105883.9984
12-11-2015,105986.6482,3679,105984.7108,105988.4753,105985.6726
12-10-2015,106085.8184,3206,106083.831,106087.6561,106084.253
12-09-2015,106186.9832,4624,106185.8882,106187.0663,106186.6433
12-08-2015,106283.0158,3733,106281.5976,106283.3804,106282.3325
12-07-2015,106384.3457,1164,106383.4062,106386.2644,106382.8642
12-04-2015,106484.942,1487,106483.5344,106485.9754,106483.1973
12-03-2015,106582.7833,4486,106580.8139,106582.9802,106581.5171
12-02-2015,106683.1323,3210,106682.2052,106684.9853,106681.813
12-01-2015,106785.9113,6693,106785.481,106786.5511,106783.9739
11/30/2015,106885.6096,7507,106884.7513,106886.2478,106883.6861
11/27/2015,106985.0189,5588,106985.0185,106986.5495,106983.9129
11/25/2015,107085.9416,4365,107085.1023,107086.0373,107083.9845
11/24/2015,107183.4626,5921,107182.2287,107184.6984,107182.7518
11/23/2015,107286.5651,5806,107285.052,107287.0895,107285.9971
11/20/2015,107388.2043,7001,107388.016,107388.3068,107387.0859
11/19/2015,107487.2191,2381,107485.8234,107489.0352,107486.4583
11/18/2015,107590.1269,3176,107589.0849,107590.578,107590.0097
11/17/2015,107687.5107,6517,107686.372,107687.8193,107686.8337
11/16/2015,107785.8371,5226,107785.2046,107786.1319,107784.4588
11/13/2015,107887.3527,8045,107886.7983,107887.4737,107886.9333
11-12-2015,107989.7814,7330,107989.4041,107989.9018,107988.1579
11-11-2015,108090.2015,5228,108089.2972,108090.5251,108088.9457
11-10-2015,108189.6515,1609,108189.5362,108191.5347,108187.8573
11-09-2015,108292.247,9445,108291.1465,108293.8408,108291.3813
11-06-2015,108389.528,3842,108387.8286,108391.2463,108387.7488
11-05-2015,108489.3559,9719,108489.3386,108490.9443,108488.1146
11-04-2015,108592.1233,8360,108590.4854,108593.1715,108591.4433
11-03-2015,108693.6859,9438,108692.5806,108695.6478,108692.181
11-02-2015,108790.8565,1610,108790.3858,108791.2399,108790.5597
10/30/2015,108885.4596,2949,108883.904,108886.6706,108884.7894
10/29/2015,108986.8512,3786,108986.8245,108987.2473,108986.5143
10/28/2015,109085.4605,6882,109084.7444,109086.532,109085.4176
10/27/2015,109183.8287,2672,109182.6499,109184.9835,109182.112
10/26/2015,109282.5032,3030,109281.887,109283.5248,109281.2806
10/23/2015,109382.9466,6391,109382.0513,109384.0388,109381.3346
10/22/2015,109480.0834,2945,109478.7211,109480.9176,109478.7294
10/21/2015,109577.7318,1688,109575.9823,109577.7817,109576.0769
10/20/2015,109675.8572,3128,109675.8568,109676.3009,109674.0487
10/19/2015,109774.5663,1520,109773.8085,109775.7987,109773.2616
10/16/2015,109873.4028,3802,109872.0307,109875.1374,109872.8339
10/15/2015,109974.3547,9255,109974.0105,109975.3888,109973.1929
10/14/2015,110076.9584,4954,110076.1863,110078.9469,110075.2309
10/13/2015,110178.4922,9658,110176.5551,110179.9902,110177.1333
10-12-2015,110278.6392,2587,110278.4371,110279.9209,110278.4169
10-09-2015,110380.2449,4681,110379.0746,110381.9234,110380.1738
10-08-2015,110480.0291,8713,110479.6907,110481.5626,110478.6908
10-07-2015,110577.5482,6372,110575.644,110577.597,110576.1895
10-06-2015,110674.4679,5738,110673.8724,110675.6307,110673.6997
10-05-2015,110774.6292,3708,110773.2618,110776.1687,110772.8769
10-02-2015,110873.6529,3778,110872.723,110875.4128,110872.1182
10-01-2015,110972.9559,7521,110971.6769,110974.5107,110972.3461
09/30/2015,111075.2211,1191,111073.2708,111076.6701,111073.3708
09/29/2015,111177.9671,1078,111177.8379,111178.9012,111177.0443
09/28/2015,111279.761,4122,111278.2494,111281.0497,111278.2244
09/25/2015,111379.2785,5983,111377.4983,111379.4654,111378.5291
09/24/2015,111479.879,5782,111478.5023,111480.765,111478.7315
09/23/2015,111580.2386,2314,111579.6663,111581.8964,111579.9318
09/22/2015,111684.9361,7201,111684.8265,111685.7836,111683.0471
09/21/2015,111784.3943,4963,111783.6322,111785.5117,111784.2122
09/18/2015,111884.6339,4288,111884.4913,111885.2008,111883.2173
09/17/2015,111983.6111,5529,111982.6502,111983.8866,111981.6549
09/16/2015,112084.5208,3537,112083.9557,112084.6106,112083.2411
09/15/2015,112184.2214,2420,112182.8907,112184.5461,112184.1717
09/14/2015,112281.889,4536,112281.1567,112281.9102,112280.6542
09-11-2015,112378.9294,1666,112378.5016,112380.355,112378.3022
09-10-2015,112480.4569,3027,112479.276,112480.5772,112480.0841
09-09-2015,112581.5254,7478,112580.7711,112582.0861,112580.5241
09-08-2015,112681.4311,3238,112679.8582,112682.6759,112679.6614
09-04-2015,112782.2804,4356,112780.7117,112783.7913,112780.6288
09-03-2015,112882.5034,1746,112881.0458,112884.4631,112882.0482
09-02-2015,112984.5686,7438,112984.0897,112985.9531,112982.7287
09-01-2015,113084.4698,7085,113083.0733,113086.0354,113082.9568
08/31/2015,113184.3843,9180,113182.5918,113185.895,113184.276
08/28/2015,113284.5402,5652,113283.3386,113284.9693,113284.3784
08/27/2015,113385.102,2237,113384.3442,113386.6024,113383.294
08/26/2015,113485.968,7613,113484.259,113486.8115,113485.4648
08/25/2015,113582.7542,5895,113581.7386,113583.0707,113581.1261
08/24/2015,113681.5571,7275,113680.274,113683.5387,113680.8331
08/21/2015,113780.6322,9456,113779.4294,113780.7575,113780.6111
08/20/2015,113880.1674,3185,113879.586,113881.8311,113879.6315
08/19/2015,113978.314,2824,113976.4783,113978.3167,113976.9056
08/18/2015,114077.1294,7957,114076.6622,114077.6987,114076.5009
08/17/2015,114178.7349,8285,114177.4857,114180.2005,114177.1152
08/14/2015,114277.6159,7894,114276.0503,114279.1067,114276.3771
08/13/2015,114374.2475,3835,114373.3378,114375.7347,114373.3228
08-12-2015,114474.7207,7252,114472.8811,114476.5496,114472.8806
08-11-2015,114574.6651,8442,114574.0736,114576.323,114572.9188
08-10-2015,114676.5742,6829,114675.0848,114677.6006,114675.1349
08-07-2015,114777.4486,8364,114775.7759,114778.0388,114777.4443
08-06-2015,114876.2123,2387,114876.0097,114877.6788,114875.2362
08-05-2015,114975.6488,2320,114975.1495,114976.8234,114973.7749
08-04-2015,115075.4181,5462,115073.5861,115077.1913,115075.0051
08-03-2015,115172.0797,3386,115171.7782,115173.1647,115172.0232
07/31/2015,115268.3068,6636,115266.8903,115268.7224,115266.4557
07/30/2015,115367.4529,2600,115366.352,115368.429,115366.4197
07/29/2015,115469.7191,2907,115468.1102,115470.6029,115469.5766
07/28/2015,115569.7396,8810,115569.5838,115570.3028,115567.8425
07/27/2015,115667.4998,4318,115666.3715,115669.4643,115666.118
07/24/2015,115767.7047,1434,115767.5161,115767.801,115767.5352
07/23/2015,115866.3235,2812,115864.4328,115866.4854,115865.9107
07/22/2015,115968.2742,4545,115967.1004,115970.2413,115966.3345
07/21/2015,116068.1849,1118,116066.2524,116069.2839,116067.6864
07/20/2015,116168.3892,5709,116167.2591,116169.607,116167.0093
07/17/2015,116269.2244,3384,116268.2534,116269.7276,116267.7341
07/16/2015,116367.3447,2460,116366.0927,116367.9425,116366.6945
07/15/2015,116463.6556,2501,116462.3764,116464.2697,116462.2307
07/14/2015,116567.2071,8878,116565.5781,116567.2964,116566.6351
07/13/2015,116667.3808,5488,116666.9577,116669.2367,116666.5177
07-10-2015,116765.579,2656,116763.8835,116765.8473,116764.5752
07-09-2015,116864.9162,1798,116863.0812,116865.8199,116864.1758
07-08-2015,116963.1047,4073,116961.3446,116963.6455,116962.598
07-07-2015,117062.5861,7882,117061.9153,117063.2568,117060.6767
07-06-2015,117163.677,2258,117162.565,117164.9499,117163.492
07-02-2015,117264.875,8146,117262.9844,117265.9359,117263.6764
07-01-2015,117367.1889,7007,117366.3766,117367.6226,117365.6612
06/30/2015,117468.2763,9488,117467.958,117469.3568,117467.0718
06/29/2015,117567.6136,6793,117566.6952,117567.6305,117565.9859
06/26/2015,117666.0458,6115,117665.4268,117668.0274,117665.2201
06/25/2015,117767.1837,6919,117766.2686,117768.9085,117765.38
06/24/2015,117867.8503,8220,117866.102,117868.9689,117867.0017
06/23/2015,117969.5912,2240,117968.4965,117970.3433,117968.1615
06/22/2015,118068.0011,6920,118067.3593,118069.5541,118066.7833
06/19/2015,118165.9489,8594,118164.8999,118166.2759,118164.6533
06/18/2015,118266.1974,5809,118265.7838,118266.8133,118265.8668
06/17/2015,118365.265,2638,118364.3525,118366.2815,118363.488
06/16/2015,118464.5639,4993,118463.1878,118465.2985,118464.1821
06/15/2015,118565.5029,9813,118564.9389,118565.921,118564.5863
06-12-2015,118666.6087,1169,118665.5053,118666.8182,118665.5334
06-11-2015,118769.6247,2324,118768.2675,118771.3996,118769.2462
06-10-2015,118868.4706,6336,118866.8822,118869.0509,118866.6087
06-09-2015,118968.7732,1537,118967.8455,118969.8882,118967.2328
06-08-2015,119068.2226,2015,119067.3714,119070.155,119068.1245
06-05-2015,119169.7229,5240,119169.4335,119170.6483,119168.8148
06-04-2015,119267.0506,3127,119266.2126,119268.2475,119265.7631
06-03-2015,119368.908,8350,119367.1526,119369.7499,119367.6037
06-02-2015,119470.1478,1443,119468.3995,119470.5761,119469.489
06-01-2015,119567.6862,8890,119566.0807,119569.2713,119566.4047
05/29/2015,119666.1891,8385,119666.1378,119667.4319,119665.2174
05/28/2015,119769.307,2999,119768.2435,119769.6981,119769.0449
05/27/2015,119871.9787,9729,119870.5702,119872.8179,119870.923
05/26/2015,119968.9599,3322,119967.8635,119970.2915,119967.6339
05/22/2015,120069.4243,7458,120068.5201,120071.2899,120069.3402
05/21/2015,120168.194,5821,120167.5928,120169.0597,120166.2938
05/20/2015,120268.5046,1386,120266.6183,120269.8871,120267.9356
05/19/2015,120366.234,8482,120364.8023,120367.9781,120366.1261
05/18/2015,120465.6942,4173,120463.8807,120466.4324,120464.4512
05/15/2015,120565.7763,3470,120563.9782,120566.3843,120564.6249
05/14/2015,120670.8157,2065,120669.488,120671.5245,120670.7008
05/13/2015,120771.0484,3769,120770.7762,120772.9393,120770.3498
05-12-2015,120870.572,1147,120869.7147,120870.9951,120869.5005
05-11-2015,120967.5951,2591,120966.7031,120968.1683,120965.775
05-08-2015,121067.1403,2756,121065.1952,121068.3564,121065.2878
05-07-2015,121164.5911,8872,121163.2642,121164.7871,121162.7128
05-06-2015,121263.0449,9602,121261.159,121263.8246,121262.9501
05-05-2015,121358.9545,1188,121357.6639,121360.4941,121357.7976
05-04-2015,121462.9468,7185,121461.6699,121463.0608,121461.6886
05-01-2015,121561.6415,1953,121561.1343,121563.1339,121561.425
04/30/2015,121663.584,3043,121662.731,121664.8765,121662.9675
04/29/2015,121762.9334,5975,121761.8417,121763.5485,121762.0201
04/28/2015,121867.1721,9518,121866.1239,121867.9827,121865.2708
04/27/2015,121967.4758,9442,121966.9328,121969.2165,121966.4146
04/24/2015,122070.1369,6142,122069.8606,122071.101,122068.4218
04/23/2015,122168.6989,8351,122167.8417,122169.0337,122168.0031
04/22/2015,122273.7672,5877,122273.682,122274.8057,122272.5797
04/21/2015,122374.3803,8711,122373.5567,122374.8998,122373.1593
04/20/2015,122476.8403,9521,122476.3598,122478.6033,122476.0598
04/17/2015,122579.9763,3003,122578.4283,122580.8288,122579.4026
04/16/2015,122678.8117,8177,122677.0414,122679.7258,122677.9177
04/15/2015,122779.99,1862,122778.0589,122781.8511,122778.8002
04/14/2015,122877.1419,8760,122877.0343,122878.0421,122875.2408
04/13/2015,122979.9927,9533,122979.0874,122980.4687,122979.5306
04-10-2015,123081.5224,1716,123079.7536,123082.9212,123080.9553
04-09-2015,123180.8482,8784,123179.2719,123181.9514,123179.8053
04-08-2015,123281.1688,5473,123279.1703,123282.3159,123280.5699
04-07-2015,123382.5411,9427,123381.8276,123382.6853,123380.9058
04-06-2015,123482.9066,9472,123482.8918,123483.7844,123482.0702
04-02-2015,123587.4198,1533,123586.7961,123587.9478,123586.7009
